,price_eur_mwh,temperature_2m,wind_speed_10m,precipitation_mm,solar_radiation_W
2023-01-12 23:00:00+01:00,42.49,3.5167847,4.222178,0.6796528,0.0
2023-01-13 00:00:00+01:00,40.65,3.7505493,3.8342927,1.1042321,0.0
2023-01-13 01:00:00+01:00,21.87,3.7332458,3.6635227,1.3489066,0.0
2023-01-13 02:00:00+01:00,16.54,3.8996887,3.6093156,1.3118176,0.0
2023-01-13 03:00:00+01:00,18.46,4.0471497,3.5543177,0.94512445,0.0
2023-01-13 04:00:00+01:00,24.82,3.9527588,3.562591,0.5035984,0.0
2023-01-13 05:00:00+01:00,30.32,3.801361,3.4499495,0.29880932,0.0
2023-01-13 06:00:00+01:00,58.13,3.7104797,3.1539338,0.18349607,0.0
2023-01-13 07:00:00+01:00,90.78,3.6311646,2.6777894,0.17406264,0.0
2023-01-13 08:00:00+01:00,108.83,3.5992126,2.4042432,0.29551727,0.0
2023-01-13 09:00:00+01:00,103.65,3.644043,2.4905202,0.45702907,0.0
2023-01-13 10:00:00+01:00,98.1,3.6939697,2.6252568,0.5134193,5.181276
2023-01-13 11:00:00+01:00,94.18,3.8153381,2.4883184,0.55700344,20.832397
2023-01-13 12:00:00+01:00,92.24,3.873291,2.171262,0.5291396,34.226013
2023-01-13 13:00:00+01:00,91.03,3.8188171,1.597053,0.58580315,41.70041
2023-01-13 14:00:00+01:00,90.79,3.7857056,0.86186415,0.5423572,37.4386
2023-01-13 15:00:00+01:00,94.18,3.7095642,1.2416388,0.43301332,27.744518
2023-01-13 16:00:00+01:00,97.86,3.5157166,2.0382779,0.30511206,11.138319
2023-01-13 17:00:00+01:00,100.0,3.2427673,2.8151183,0.17936525,0.041108828
2023-01-13 18:00:00+01:00,100.07,2.8062744,3.572604,0.10046427,0.0
2023-01-13 19:00:00+01:00,98.98,2.5223389,4.2086535,0.063766345,0.0
2023-01-13 20:00:00+01:00,95.53,2.3330078,4.518529,0.09411992,0.0
2023-01-13 21:00:00+01:00,94.18,2.1387634,4.55532,0.063628614,0.0
2023-01-13 22:00:00+01:00,96.78,2.0379944,4.4375772,0.040818334,0.0
2023-01-13 23:00:00+01:00,94.18,2.0449524,4.243985,0.01773359,0.0
2023-01-14 00:00:00+01:00,103.21,2.0630798,4.398851,0.0080410065,0.0
2023-01-14 01:00:00+01:00,96.99,1.9727478,4.5209346,0.007968118,0.0
2023-01-14 02:00:00+01:00,91.63,1.978363,4.6051393,0.006765789,0.0
2023-01-14 03:00:00+01:00,80.37,1.8792725,4.5518637,0.006464506,0.0
2023-01-14 04:00:00+01:00,42.2,1.749939,4.3954525,0.006712646,0.0
2023-01-14 05:00:00+01:00,42.38,1.5765991,3.9519567,0.0055333464,0.0
2023-01-14 06:00:00+01:00,46.59,1.3086243,3.72257,0.0048986343,0.0
2023-01-14 07:00:00+01:00,79.96,1.1098328,3.4938905,0.0033929225,0.0
